-0.93964,-0.11591,0.32194
0.00893,-0.84833,-0.52939
-0.54623,-0.65085,0.52728
-0.82734,-0.31181,-0.46721
0.41342,0.22859,0.88138
-0.08978,0.48822,-0.86809
0.56279,-0.42987,0.70603
0.51843,0.85242,0.06792
0.34554,0.85420,0.38851
0.24011,0.60074,0.76253
0.26962,0.06755,0.96059
0.63267,0.71494,-0.29763
0.63784,-0.03498,0.76938
-0.44431,0.87827,0.17673
0.98197,0.17355,0.07497
-0.51950,0.74540,-0.41774
-0.33086,-0.89141,-0.30970
-0.61815,0.78542,0.03171
-0.82284,-0.11924,-0.55563
0.21606,-0.69905,0.68165
0.22380,-0.91991,0.32199
0.19774,0.28482,0.93796
0.38581,-0.38761,0.83720
0.73071,-0.38660,-0.56267
-0.62555,-0.76653,0.14531
-0.51533,0.05652,-0.85513
-0.52863,-0.18624,-0.82817
0.94588,-0.29138,0.14287
0.61815,-0.78542,-0.03171
-0.69615,-0.26326,-0.66788
-0.24379,0.96301,-0.11479
-0.22380,0.91991,-0.32199
-0.45389,0.50127,-0.73669
-0.66984,-0.05473,-0.74049
-0.17611,0.02520,-0.98405
0.75676,-0.17612,-0.62952
0.50313,0.32305,-0.80156
-0.04228,-0.99910,0.00399
-0.44326,-0.75706,-0.47999
0.58992,-0.71611,0.37307
0.14843,0.53072,-0.83445
0.13142,0.74645,0.65233
-0.35400,-0.30410,-0.88443
0.81582,0.57738,0.03280
-0.88171,-0.46736,0.06449
0.65918,0.75011,-0.05307
-0.69239,0.63831,-0.33639
-0.67342,-0.64692,0.35779
0.87798,0.32497,-0.35148
-0.68693,-0.45660,-0.56537
0.41893,-0.72449,0.54737
-0.42096,0.86864,-0.26124
0.29259,-0.93048,-0.22045
0.19906,-0.97957,-0.02856
-0.98932,-0.12026,0.08238
-0.77076,-0.61354,0.17177
0.99454,0.02609,-0.10105
0.70034,-0.58240,-0.41272
0.92206,0.38322,0.05433
-0.73023,-0.29648,0.61552
-0.38435,-0.63271,0.67227
-0.20662,-0.20127,0.95750
-0.53846,0.51496,0.66699
-0.72029,-0.48175,0.49910
-0.62582,-0.64171,-0.44335
-0.39994,-0.24791,0.88238
0.22917,-0.00952,-0.97334
-0.93386,-0.29769,0.19822
-0.31868,0.81640,-0.48160
0.09253,-0.98167,0.16661
-0.51814,-0.57874,-0.62976
0.12595,0.91200,-0.39037
-0.40299,-0.90920,-0.10467
0.20662,0.20127,-0.95750
-0.21398,0.67598,0.70517
0.14822,-0.91185,-0.38282
0.14233,0.86699,0.47757
-0.60805,0.12641,0.78377
0.33795,0.42852,0.83795
0.96123,0.23828,-0.13879
-0.96631,0.09347,-0.23980
-0.44256,0.89577,-0.04160
0.10015,0.47101,0.87642
0.02489,-0.91750,0.39695
-0.44336,0.80479,0.39465
-0.78137,0.07939,-0.61899
-0.26020,0.81850,0.51220
-0.28350,0.33689,0.89785
-0.92386,0.24544,0.29366
0.32149,0.90134,-0.29023
0.53028,0.79938,0.28247
-0.11864,-0.96500,0.23387
0.22515,-0.82794,0.51364
0.40535,0.15042,-0.90170
-0.13142,-0.74645,-0.65233
-0.06611,0.80066,0.59546
-0.78708,-0.49894,-0.36272
-0.92615,-0.11648,-0.35873
0.74448,0.03943,-0.66648
-0.15480,-0.40593,-0.90070
0.61805,0.61165,-0.49386
-0.14187,0.49732,0.85589
0.05563,0.12789,0.99023
0.82785,-0.41633,-0.37594
0.58519,0.09264,-0.80559
0.82033,-0.53570,-0.20019
0.90536,-0.42372,-0.02809
0.53130,-0.83093,0.16519
-0.07829,0.87848,-0.47132
-0.76382,0.63707,0.10348
0.57449,0.47893,-0.66377
0.05942,0.35280,-0.93381
-0.24665,0.59740,-0.76307
-0.17466,-0.87395,0.45354
-0.66906,0.30833,0.67624
-0.45258,-0.88458,0.11269
-0.83370,-0.10463,0.54221
0.34454,0.92135,0.18002
0.46597,0.01055,0.88474
-0.53652,-0.39209,-0.74727
-0.59083,0.58737,-0.55310
-0.88747,0.29401,-0.35491
-0.18642,0.15438,0.97027
0.93964,0.11591,-0.32194
-0.73397,0.59882,0.32049
-0.40935,0.68347,0.60440
-0.04420,0.32045,0.94623
0.84239,-0.23336,0.48572
-0.07691,-0.03739,0.99634
0.85844,0.22952,0.45869
0.16080,0.97446,-0.15677
0.15476,0.98567,0.06718
0.40935,-0.68347,-0.60440
-0.89414,0.08827,-0.43900
-0.87912,0.47502,-0.03894
-0.98294,-0.11019,-0.14728
-0.75497,0.64555,-0.11522
-0.57449,-0.47893,0.66377
-0.05430,0.97946,0.19417
-0.20629,-0.40334,0.89149
0.78805,0.43558,0.43502
0.92487,-0.31104,-0.21880
0.77292,0.52048,-0.36289
-0.89996,0.07147,0.43007
0.40291,-0.57812,0.70953
0.33783,-0.16497,0.92664
-0.78520,0.28103,-0.55179
-0.83173,-0.46202,0.30784
0.20729,-0.53169,0.82118
0.60114,0.18405,0.77766
-0.48300,0.29665,-0.82384
0.74011,0.40451,-0.53723
0.70882,0.33645,0.61998
-0.40089,-0.45295,0.79632
0.76232,0.13183,0.63364
0.84316,-0.51262,0.16219
0.58325,-0.54890,-0.59877
0.43026,-0.90154,-0.04574
-0.25588,-0.96464,0.06316
0.51617,0.70719,0.48317
0.77575,-0.63083,-0.01612
0.07008,0.79753,-0.59920
-0.75429,-0.65556,-0.03596
-0.81608,0.25792,0.51720
-0.50880,-0.79407,0.33254
-0.25243,0.96274,0.09698
0.35565,-0.83497,-0.41992
-0.64658,0.19265,-0.73812
0.33159,0.74343,0.58082
-0.04365,0.99874,-0.02468
0.77076,0.61354,-0.17177
0.94064,-0.14494,0.30691
0.49954,-0.83222,-0.24055
0.43593,0.67041,-0.60043
0.60112,-0.33927,-0.72356
-0.59165,-0.80304,-0.07128
0.27692,0.81208,-0.51365
0.01010,-0.65901,0.75206
0.43855,-0.49104,-0.75270
0.95573,0.09745,0.27764
-0.59854,0.77857,-0.18863
0.62750,0.53211,0.56841
-0.16814,0.75543,-0.63329
0.22705,0.68117,-0.69603
0.02998,-0.10619,-0.99389
0.05430,-0.97946,-0.19417
-0.49201,0.34115,0.80096
0.68732,-0.26068,0.67796
-0.97798,0.06386,0.19868
-0.68768,-0.09590,0.71966
0.25259,-0.42355,-0.86995
-0.39921,0.67646,-0.61890
0.04420,-0.32045,-0.94623
-0.14399,0.26543,-0.95332
0.33459,-0.93176,0.14095
0.78137,-0.07939,0.61899
0.67865,0.25878,-0.68737
0.05629,-0.51920,-0.85279
-0.18724,-0.96981,-0.15626
-0.60748,0.75381,0.25050
-0.23648,-0.83799,-0.49179
0.95584,-0.09875,-0.27682
-0.03200,0.96909,-0.24462
0.34681,0.93663,-0.04943
0.43521,-0.28468,-0.85413
0.53652,0.39209,0.74727
-0.26011,0.91462,0.30954
0.82422,0.51510,0.23522
0.60805,-0.12641,-0.78377
-0.83891,0.48181,-0.25316
-0.35996,-0.07870,-0.92964
-0.91232,-0.31396,-0.26287
-0.76744,0.08855,0.63497
-0.63357,0.40093,-0.66170
-0.99622,0.08350,-0.02402
-0.41887,0.15808,0.89418
0.69974,-0.69160,0.17903
0.30043,0.37434,-0.87727
-0.85436,-0.49626,-0.15429
-0.18770,-0.74688,0.63792
-0.51762,-0.06162,0.85339
